,id,partner_id,participant_id,partner_name,type_of_product,date,currency,qty,unit_price,unit,total,total_usd
203,203,11,,Bambou poulailler ,Mouton entier,2025-10-17,HTG,25,32969.66626632689,animal,824241.6566581721,6267.9973890355295
204,204,95,,Jardin meridional,Oeufs,2025-07-01,HTG,2433,171.24061508514444,douzaine,416628.4165021564,3168.276931575334
205,205,9,,Interdépartemental Réseau Vétérinaire,Viande de chèvre,2026-03-05,HTG,2988,717.45801401773,lb,2143764.545884977,16302.391983916175
206,206,179,,Asosyasyon Pwodiktè Lèt limonad,Volaille,2025-07-14,HTG,2072,1552.7067506830615,animal,3217208.3874153034,24465.463022169606
207,207,180,,Agrifeed,Viande de bovin,2024-02-06,HTG,6441,665.2291826292251,lb,4284741.165314838,32583.583006196488
208,208,68,,Ferme de l'avenir,Viande de mouton,2024-05-25,HTG,189,690.7780266286035,lb,130557.04703280606,992.8292550023275
209,209,129,,Bon Poul Palye,Volaille,2026-09-06,HTG,1821,1586.1503446096287,animal,2888379.7775341338,21964.865228396455
210,210,198,,S&L entreprise agricole,Viande de mouton,2027-07-29,HTG,1573,686.4420785394427,lb,1079773.3895425433,8211.204483213258
211,211,68,,Ferme de l'avenir,Bovin entier,2025-10-10,HTG,11,126558.12694118777,animal,1392139.3963530655,10586.611379110764
212,212,166,,Kay plantè,Bovin entier,2026-04-22,HTG,7,338973.96821634227,animal,2372817.777514396,18044.24165410187
213,213,29,,Poulailler Jameson,Viande de mouton,2025-08-08,HTG,581,696.0928704427231,lb,404429.9577272221,3075.5129865187996
214,214,32,,Christ Capable Ferme d'Elevage,Oeufs,2024-03-28,HTG,1427,161.13931449385106,douzaine,229945.80178272547,1748.637275914262
215,215,49,,Ferme Agricole Anna's Saintvil,Lait de vache,2024-06-23,HTG,41,484.05439699152305,gallon,19846.230276652444,150.92190324450527
216,216,188,,Wid Agricole,Lait de vache,2027-07-11,HTG,39,451.3952118440453,gallon,17604.41326191777,133.87386510964083
217,217,147,,Le poulet du rocher,Oeufs,2024-10-29,HTG,4336,151.73807668803033,douzaine,657936.3005192996,5003.317874671479
218,218,89,,Rozaj Global Production et Distribution,Bovin entier,2024-02-26,HTG,14,174857.51906570216,animal,2448005.2669198303,18616.009634371334
219,219,92,,Complexe Agriocole Grands Planteure d'haiti,Bovin entier,2025-12-05,HTG,12,205259.36324509958,animal,2463112.358941195,18730.89246343114
220,220,29,,Poulailler Jameson,Mouton entier,2026-03-01,HTG,12,39741.29840021619,animal,476895.5808025943,3626.5823635178276
221,221,141,,Odjeeez poulailler,Volaille,2025-07-09,HTG,4944,1033.460058414828,animal,5109426.528802909,38854.9545916571
222,222,123,,Poulailler Adrien Arold,Lait de vache,2026-08-11,HTG,6,497.8091593247921,gallon,2986.854955948753,22.713725900750973
223,223,64,,Poulailler Marcky,Bovin entier,2027-03-31,HTG,5,178793.727939439,animal,893968.639697195,6798.24060606232
224,224,15,,Agwo Lakay,Volaille,2025-02-16,HTG,1669,1284.5322714813558,animal,2143884.3611023827,16303.30312625386
225,225,34,,G&G SERVICES AGRICOLES,Mouton entier,2025-08-30,HTG,13,27612.088643824136,animal,358957.15236971376,2729.7121853210174
226,226,75,,Dermance Pierre,Oeufs,2026-09-22,HTG,3890,162.7450179548543,douzaine,633078.1198443832,4814.282280185424
227,227,36,,Centre AgroVétérinaire,Mouton entier,2025-01-08,HTG,15,38157.07961746023,animal,572356.1942619034,4352.518587542992
228,228,82,,Poulailler Emilus Jeannot,Mouton entier,2027-12-21,HTG,24,24516.38874553768,animal,588393.3298929043,4474.473991581021
229,229,201,,Ferme Vision et Action,Viande de mouton,2026-04-29,HTG,1503,574.2703721726489,lb,863128.3693754913,6563.713835555067
230,230,39,,AGROTECH,Viande de bovin,2024-05-02,HTG,5527,659.0243839199076,lb,3642427.769925329,27699.070493728737
231,231,16,,Agro Paysage et Veterinaire,Viande de bovin,2026-01-04,HTG,6972,631.2474431642596,lb,4401057.173741218,33468.11538966705
232,232,173,,Entreprise Nationale de Services et de Production Agricole,Volaille,2027-12-15,HTG,3214,1756.330683557749,animal,5644846.816954605,42926.59176391335
233,233,87,,MS Boucherie,Bovin entier,2026-06-08,HTG,8,289237.07538527536,animal,2313896.603082203,17596.171886556676
234,234,62,,Entreprise Ferme Agropastorale de Mont-Organisé,Oeufs,2024-03-18,HTG,7205,151.12341113116972,douzaine,1088844.1772000778,8280.183857034812
235,235,124,,Vinxtech production,Oeufs,2027-11-23,HTG,3035,196.33899073679459,douzaine,595888.8368861716,4531.474044761761
236,236,147,,Le poulet du rocher,Mouton entier,2027-10-31,HTG,14,34239.88888517651,animal,479358.4443924711,3645.3113642013013
237,237,147,,Le poulet du rocher,Lait de vache,2024-11-28,HTG,20,465.7579738383502,gallon,9315.159476767005,70.83771465222057
238,238,229,,Guy Rousleau François ,Viande de bovin,2026-06-29,HTG,1814,568.0404264072228,lb,1030425.3335027021,7835.934095077582
239,239,123,,Poulailler Adrien Arold,Oeufs,2027-03-26,HTG,1246,156.73168618221808,douzaine,195287.68098304374,1485.077421924287
240,240,166,,Kay plantè,Viande de mouton,2026-10-09,HTG,1223,649.5684953228371,lb,794422.2697798298,6041.233990721139
241,241,28,,Poulailler Jean Frantzy,Viande de mouton,2024-02-03,HTG,2312,593.0866324399877,lb,1371216.2942012516,10427.50033613119
242,242,91,,Lakou plètil,Oeufs,2025-12-29,HTG,4655,176.82260165121093,douzaine,823109.2106863869,6259.385632596098
243,243,168,,Centre Agro-pastoral des Petites Surs de Ste Thérèse,Viande de chèvre,2024-04-18,HTG,2891,756.6631916016265,lb,2187513.286920302,16635.082029812183
244,244,227,,Entreprise de Production Agricole et dÉlevage ,Volaille,2027-03-03,HTG,1016,1159.733866515092,animal,1178289.6083793333,8960.377250032952
245,245,148,,Fleurant chèvre,Oeufs,2027-01-01,HTG,1042,158.33715144257707,douzaine,164987.3118031653,1254.6563635221696
246,246,165,,Partenaria pour le Développement Local,Volaille,2024-05-28,HTG,365,1397.702639538681,animal,510161.4634316186,3879.5548549932973
247,247,145,,Amitié poulailler,Oeufs,2024-12-23,HTG,3408,186.66619568892114,douzaine,636158.3949078432,4837.706425154701
248,248,188,,Wid Agricole,Viande de mouton,2025-01-28,HTG,2401,675.7783094166069,lb,1622543.7209092733,12338.73552022261
249,249,10,,Groupe de Recherche Agricole d'Haïti ,Viande de chèvre,2026-09-03,HTG,2030,689.5409004350641,lb,1399768.0278831802,10644.62378618388
250,250,124,,Vinxtech production,Viande de bovin,2025-12-24,HTG,2703,565.5390690693077,lb,1528652.1036943388,11624.730826572919
251,251,13,,THE CHOU FERME,Volaille,2024-09-13,HTG,3733,1147.415568105685,animal,4283302.315738522,32572.641184323365
252,252,202,,Magie Verte Entreprise Agricole,Mouton entier,2027-12-07,HTG,12,26738.65832164853,animal,320863.89985978237,2440.029656728383
253,253,135,,Milord Gerard Steeve,Viande de mouton,2026-02-08,HTG,2312,586.4492183981818,lb,1355870.5929365961,10310.802988110998
254,254,29,,Poulailler Jameson,Viande de chèvre,2024-10-04,HTG,61,659.4494277684997,lb,40226.41509387848,305.90429729185155
255,255,215,,ANTRAID Production,Mouton entier,2027-03-22,HTG,14,34031.548038254245,animal,476441.6725355594,3623.130589624026
256,256,148,,Fleurant chèvre,Viande de bovin,2026-11-07,HTG,7456,562.8763043822958,lb,4196805.725474397,31914.872437067657
257,257,157,,LAVI PAP DIW famasi veterinè,Viande de chèvre,2024-04-18,HTG,1056,790.58624067688,lb,834859.0701547853,6348.738176082017
258,258,153,,Entre nous poulailler,Oeufs,2026-09-24,HTG,8369,170.36392181834086,douzaine,1425775.6616976946,10842.40046918399
259,259,54,,Ferme la chèvre qui rit,Viande de chèvre,2026-01-11,HTG,602,794.4389528123783,lb,478252.24959305173,3636.8992364490628
260,260,161,,Société de Formation de Production et de Distribution,Viande de bovin,2026-10-30,HTG,5438,649.3449918513963,lb,3531138.0656878934,26852.76095580147
261,261,207,,Ferme d' élevage de Berard,Volaille,2027-04-03,HTG,1379,1844.2735292241855,animal,2543253.196800152,19340.32849277682
262,262,39,,AGROTECH,Bovin entier,2024-02-16,HTG,11,131266.81047001062,animal,1443934.9151701168,10980.493651483777
263,263,178,,Rasanbleman Fanm Vanyan Limonad,Oeufs,2025-06-28,HTG,9925,179.74221397656174,douzaine,1783941.4737173752,13566.094857166352
264,264,57,,Solution Boutique Agricole,Bovin entier,2024-07-29,HTG,15,314163.4610266105,animal,4712451.915399157,35836.13623877686
265,265,120,,Mouvement de Solidarité des Travailleurs de Saltadère,Bovin entier,2025-02-11,HTG,11,239219.95558366986,animal,2631419.511420368,20010.79476365299
266,266,193,,Beraca dépôts  articles divers,Viande de chèvre,2026-02-01,HTG,1890,680.596441765825,lb,1286327.2749374092,9781.956463402352
267,267,179,,Asosyasyon Pwodiktè Lèt limonad,Volaille,2026-06-05,HTG,1542,839.534541405025,animal,1294562.2628465486,9844.57994560113
268,268,191,,Agro Yvon Service,Volaille,2024-04-12,HTG,3193,1185.0276225280334,animal,3783793.1987320106,28774.092766022895
269,269,67,,"Ferme d'Expérimentation, de production pour la Vulgarisation Agricole d'Haiti",Viande de chèvre,2024-08-21,HTG,3051,746.6324368808929,lb,2277975.564923604,17323.00809827836
270,270,148,,Fleurant chèvre,Viande de bovin,2025-09-25,HTG,3767,636.6286298420424,lb,2398180.0486149737,18237.11063585531
271,271,171,,Ferme Le vieux Chardo,Mouton entier,2025-12-26,HTG,13,22494.176054745138,animal,292424.2887116868,2223.758849518531
272,272,62,,Entreprise Ferme Agropastorale de Mont-Organisé,Viande de mouton,2025-01-21,HTG,1549,590.2145188563067,lb,914242.289708419,6952.41284949368
273,273,227,,Entreprise de Production Agricole et dÉlevage ,Bovin entier,2024-04-28,HTG,8,348706.83720423275,animal,2789654.697633862,21214.104164516062
274,274,50,,Poulailler Debs,Bovin entier,2026-10-16,HTG,9,294428.3408122683,animal,2649855.0673104147,20150.989105022167
275,275,121,,Klèb Foumi Labòd,Viande de chèvre,2024-02-21,HTG,1662,741.8867520913236,lb,1233015.78197578,9376.54587053825
276,276,168,,Centre Agro-pastoral des Petites Surs de Ste Thérèse,Oeufs,2025-11-06,HTG,9142,180.40023188963463,douzaine,1649218.9199350397,12541.588744753153
277,277,81,,"Centre d'expérimentation, de production et de vulgarisation agricole(CEPVA)",Lait de vache,2027-07-11,HTG,38,533.7181307906455,gallon,20281.28897004453,154.2303343729622
278,278,93,,2R,Lait de vache,2024-05-11,HTG,11,545.7418176740355,gallon,6003.15999441439,45.651406801630344
279,279,22,,PMG Jean Michel Thomas,Lait de vache,2025-02-24,HTG,44,532.455682805595,gallon,23428.05004344618,178.16007637601658
280,280,164,,Altagrace poulet Local,Volaille,2025-01-21,HTG,2068,776.8778929490993,animal,1606583.4826187373,12217.364886834504
281,281,107,,Agro-Production,Viande de bovin,2027-11-04,HTG,4038,590.1500805194197,lb,2383026.0251374166,18121.87091359252
282,282,179,,Asosyasyon Pwodiktè Lèt limonad,Viande de chèvre,2025-10-23,HTG,586,707.1746232858474,lb,414404.32924550655,3151.3637204981487
283,283,186,,Laiterie de Poste-Droit,Viande de chèvre,2027-07-12,HTG,341,671.6549739451746,lb,229034.34611530454,1741.7060541087797
284,284,55,,Le Canaan Production / FA Production,Viande de mouton,2025-03-24,HTG,2345,640.9970963646126,lb,1503138.1909750167,11430.708676616096
285,285,235,,Akasan Tech,Oeufs,2025-03-11,HTG,7923,185.9909146665981,douzaine,1473606.0169034565,11206.129406109936
286,286,158,,Ferme Solidarité,Oeufs,2024-05-17,HTG,868,165.28595121780103,douzaine,143468.2056570513,1091.0129707760555
287,287,139,,Ferme Agricole Sapatère,Lait de vache,2026-10-18,HTG,21,499.9954387130873,gallon,10499.904212974834,79.84718032680482
288,288,33,,KABRIT KISKEYA,Oeufs,2025-10-03,HTG,9573,152.18972924306178,douzaine,1456912.2780438303,11079.180821626085
289,289,137,,Bastia Ferme d'élevage ,Mouton entier,2026-07-22,HTG,23,30694.45948675144,animal,705972.5681952831,5368.612685895689
290,290,174,,Complexe C& L,Viande de bovin,2026-10-05,HTG,3789,619.8776651511213,lb,2348716.4732575985,17860.96177382204
291,291,153,,Entre nous poulailler,Volaille,2024-09-05,HTG,284,842.3391887831378,animal,239224.32961441114,1819.1964229232785
292,292,61,,Association des Femme en action pour le developpement de Mont-Organisé,Lait de vache,2025-09-20,HTG,29,547.9664933259818,gallon,15891.028306453472,120.84432172207964
293,293,46,,Aucun nom à date,Bovin entier,2026-09-10,HTG,13,337270.6442816044,animal,4384518.375660857,33342.34506205975
294,294,117,,Poulailler Éric Sylvestre,Viande de chèvre,2026-07-03,HTG,1381,742.0294994914311,lb,1024742.7387976664,7792.720447130543
295,295,58,,Poulailler,Viande de bovin,2027-04-02,HTG,5449,687.8680064773656,lb,3748192.767295165,28503.367051674257
296,296,103,,Opulence poulailler,Viande de bovin,2026-03-18,HTG,3138,683.084878063696,lb,2143520.347363878,16300.53496094204
297,297,48,,Bon Jaden Lakay,Viande de bovin,2027-01-12,HTG,2516,636.1304577149513,lb,1600504.2316108174,12171.1348411469
298,298,54,,Ferme la chèvre qui rit,Viande de chèvre,2026-03-01,HTG,3473,769.577921481381,lb,2672744.1213048366,20325.050352128033
299,299,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Bovin entier,2025-06-29,HTG,10,191324.96190778515,animal,1913249.6190778515,14549.4267610483
300,300,171,,Ferme Le vieux Chardo,Viande de mouton,2027-10-14,HTG,526,593.7749463628076,lb,312325.62178683677,2375.09978545123
301,301,210,,Organisation des Agriculteurs et des Planteurs de Bouette,Volaille,2026-09-23,HTG,4606,1625.224168103348,animal,7485782.51828402,56926.10280063894
302,302,176,,New Roots Haïti,Mouton entier,2027-07-14,HTG,19,21501.889229078944,animal,408535.89535249997,3106.736846787072
303,303,219,,Societé Agricole de Production et de  l ' élevage du Nord.Sa,Viande de chèvre,2024-09-16,HTG,1027,682.7584744948513,lb,701192.9533062122,5332.265804609979
304,304,84,,Abel Joseph,Volaille,2024-08-17,HTG,4400,1971.560502563337,animal,8674866.211278683,65968.56434432458
305,305,217,,Lanati Farm,Lait de vache,2026-03-21,HTG,44,515.3641762331314,gallon,22676.02375425778,172.44124527952687
306,306,26,,Poulailler Herold,Lait de vache,2027-03-15,HTG,39,534.2344956721713,gallon,20835.14533121468,158.44216981912305
307,307,19,,Entreprise Nelton Louis Boucherie- Charcuterie et Rôtisserie,Oeufs,2024-01-14,HTG,6992,174.7548007316533,douzaine,1221885.5667157199,9291.905450309658
308,308,12,,Ministère Haïtien Zanmi kris yo,Lait de vache,2024-07-24,HTG,30,509.88097410168854,gallon,15296.429223050656,116.32265568859815
309,309,79,,Calixte Delforce Ferme,Oeufs,2027-08-01,HTG,5238,180.49696673567772,douzaine,945443.1117614799,7189.681458262205
310,310,152,,Lana poulailler,Lait de vache,2025-05-19,HTG,25,521.06786589651,gallon,13026.696647412751,99.0623319194886
311,311,93,,2R,Viande de bovin,2024-06-07,HTG,2153,693.1297620792126,lb,1492308.3777565446,11348.352682559274
312,312,8,,Poulaye Lakay,Lait de vache,2027-01-25,HTG,43,487.2274764918206,gallon,20950.781489148285,159.32153223686907
313,313,228,,Parfait Poulet de Chaire,Lait de vache,2024-10-30,HTG,27,470.2931627547668,gallon,12697.915394378704,96.56209425383045
314,314,43,,Solution AgroVétérinaire,Viande de chèvre,2025-08-20,HTG,2189,774.0840534458835,lb,1694469.9929930388,12885.703368768356
315,315,209,,Organisation pour le Développement de Lahatte Arniquet Bétail,Mouton entier,2025-02-26,HTG,10,29808.277626128176,animal,298082.77626128175,2266.789173089595
316,316,143,,Rivelino JOSEPH,Lait de vache,2024-07-08,HTG,11,517.0857933271662,gallon,5687.943726598829,43.254324917101364
317,317,62,,Entreprise Ferme Agropastorale de Mont-Organisé,Oeufs,2026-09-15,HTG,8109,199.1638487693706,douzaine,1615019.649670826,12281.518248447346
318,318,114,,Ferme Agricole de Mérande SA,Oeufs,2026-10-20,HTG,841,163.9489679974587,douzaine,137881.08208586278,1048.5253390559908
319,319,70,,Dlina Production,Volaille,2025-04-13,HTG,2635,1378.5078404712635,animal,3632368.1596417795,27622.57155621125
320,320,128,,Ferme Avicole de Grand Latanier,Volaille,2025-12-11,HTG,2396,927.7355262368487,animal,2222854.3208634895,16903.835139646308
321,321,42,,Agroveterinaire,Oeufs,2024-03-02,HTG,7055,154.52451721545322,douzaine,1090170.4689550225,8290.269725893708
322,322,35,,Agropharma,Volaille,2024-07-08,HTG,1099,1316.7270349277776,animal,1447083.0113856276,11004.433546658765
323,323,124,,Vinxtech production,Viande de chèvre,2025-01-29,HTG,3439,790.8922387922439,lb,2719878.409206527,20683.486001570545
324,324,70,,Dlina Production,Viande de mouton,2025-08-17,HTG,918,582.6505802581135,lb,534873.2326769482,4067.4770545775527
325,325,63,,Poulailler,Lait de vache,2027-08-20,HTG,42,497.5774912879763,gallon,20898.254634095003,158.92208847220536
326,326,33,,KABRIT KISKEYA,Mouton entier,2025-09-30,HTG,9,17820.188701937306,animal,160381.69831743574,1219.6326868246065
327,327,211,,Ferme Familial Agricole de Pilette,Viande de bovin,2025-12-25,HTG,2367,602.7091569602874,lb,1426612.5745250003,10848.764825285174
328,328,96,,EDMAX,Lait de vache,2026-10-02,HTG,49,545.2532554417684,gallon,26717.40951664665,203.17421685662853
329,329,143,,Rivelino JOSEPH,Lait de vache,2024-04-29,HTG,16,526.615175367578,gallon,8425.842805881248,64.0748502348384
330,330,72,,Ferme de Production la Renaissance de Terrier Rouge,Lait de vache,2026-01-03,HTG,34,544.1087559319269,gallon,18499.697701685516,140.68211179988987
331,331,110,,Agro Jhonncy Poulailler ,Mouton entier,2024-06-15,HTG,16,38661.43317582947,animal,618582.9308132716,4704.052705804346
332,332,189,,Société d'Expansion de la Production agricole et commercialisation de Torbeck,Viande de chèvre,2025-09-11,HTG,1031,764.3568528793181,lb,788051.915318577,5992.790230559521
333,333,167,,PRODWI BON KALITE,Lait de vache,2027-03-24,HTG,13,497.4522727725162,gallon,6466.879546042711,49.1777912246594
334,334,49,,Ferme Agricole Anna's Saintvil,Viande de bovin,2025-10-31,HTG,1833,566.5298165051861,lb,1038449.1536540061,7896.951738813735
335,335,35,,Agropharma,Lait de vache,2025-10-01,HTG,48,486.0484992228683,gallon,23330.32796269768,177.41694268211162
336,336,167,,PRODWI BON KALITE,Oeufs,2027-03-22,HTG,2185,183.8162421809128,douzaine,401638.4891652945,3054.285088709464
337,337,127,,Agrotop SNC,Bovin entier,2027-12-22,HTG,5,180806.8630313713,animal,904034.3151568564,6874.785666592064
338,338,58,,Poulailler,Viande de mouton,2027-07-25,HTG,493,642.4704738463263,lb,316737.94360623887,2408.653563545543
339,339,10,,Groupe de Recherche Agricole d'Haïti ,Mouton entier,2027-12-24,HTG,19,35669.94937850414,animal,677729.0381915787,5153.8329900500285
340,340,206,,Association des Cadres pour la Protection de l'Environnement,Oeufs,2027-09-05,HTG,4266,190.02988349008692,douzaine,810667.4829687108,6164.771733602363
341,341,211,,Ferme Familial Agricole de Pilette,Oeufs,2025-07-23,HTG,9474,150.49976795119105,douzaine,1425834.801569584,10842.85020205007
